Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
117824at7898	Single	CM081446.1	21531022	21545638	+	802	190	0.7462	0.8040816326530612	0	117824at7898_3	21531023_21531124_+|21532994_21533097_+|21542666_21542792_+|21545381_21545638_+
11782at7898	Single	CM081447.1	70898529	70915670	-	4158	1005	0.6672	1.0	0	11782at7898_3	70915545_70915670_-|70914203_70914404_-|70910060_70910187_-|70909803_70909974_-|70909340_70909444_-|70909181_70909254_-|70909020_70909101_-|70908737_70908932_-|70908530_70908635_-|70908312_70908438_-|70908136_70908213_-|70907977_70908053_-|70907842_70907888_-|70905853_70905913_-|70905458_70905632_-|70905248_70905354_-|70904617_70904740_-|70902437_70902516_-|70901995_70902191_-|70901584_70901854_-|70901292_70901471_-|70900077_70900808_-|70899313_70899419_-|70899009_70899144_-|70898530_70898652_-
117911at7898	Single	CM081452.1	48512908	48513394	+	784	158	0.8642	0.9473684210526315	0	117911at7898_0	48512909_48513394_+
117931at7898	Single	CM081438.1	80881477	80887774	+	724	127	0.942	0.6731707317073171	0	117931at7898_0	80881478_80881563_+|80881643_80881779_+|80887506_80887621_+|80887700_80887774_+
117934at7898	Single	CM081452.1	44606046	44623670	+	726	145	0.7849	1.0	0	117934at7898_3	44606047_44606094_+|44611006_44611169_+|44615587_44615752_+|44623539_44623670_+
118003at7898	Single	CM081444.1	68383623	68390955	-	752	192	0.6489	0.9911894273127754	0	118003at7898_9	68390727_68390955_-|68390521_68390617_-|68390332_68390431_-|68385170_68385264_-|68383624_68383774_-
118023at7898	Single	CM081439.1	60750410	60823942	-	789	179	0.6889	1.0	0	118023at7898_1	60823913_60823942_-|60777401_60777547_-|60750411_60750908_-
118061at7898	Single	CM081442.1	55212177	55220665	-	612	133	0.7006	1.0	0	118061at7898_0	55220320_55220665_-|55212178_55212302_-
118071at7898	Single	CM081444.1	70265828	70273994	-	758	128	0.8092	1.0	0	118071at7898_0	70273895_70273994_-|70272628_70272688_-|70271961_70272013_-|70266997_70267070_-|70266783_70266852_-|70266013_70266096_-|70265829_70265905_-
118095at7898	Single	CM081451.1	37164920	37165638	+	772	190	0.8063	1.0	0	118095at7898_0	37164921_37165142_+|37165288_37165638_+
118107at7898	Single	CM081454.1	30287720	30290900	-	730	188	0.7228	1.0	0	118107at7898_0	30290632_30290900_-|30288260_30288439_-|30288071_30288189_-|30287721_30287758_-
118122at7898	Single	CM081443.1	48426250	48428902	-	718	162	0.6821	0.8333333333333334	0	118122at7898_9	48428819_48428902_-|48427893_48427941_-|48426251_48426696_-
118130at7898	Single	CM081437.1	91862323	91868009	-	879	197	0.7729	0.9661016949152542	0	118130at7898_8	91867808_91868009_-|91862324_91862805_-
118146at7898	Single	CM081439.1	24055831	24082399	-	774	196	0.5786	0.9438943894389439	0	118146at7898_3	24082279_24082399_-|24065944_24065991_-|24055832_24056544_-
118176at7898	Single	CM081441.1	93874473	93895546	-	810	162	0.8268	1.0	0	118176at7898_2	93895520_93895546_-|93894918_93895041_-|93887715_93887808_-|93887377_93887437_-|93884693_93884779_-|93882470_93882591_-|93874474_93874495_-
118181at7898	Single	CM081447.1	31242996	31252783	-	740	161	0.7027	1.0	0	118181at7898_1	31252747_31252783_-|31247264_31247416_-|31245109_31245211_-|31244982_31245021_-|31244775_31244865_-|31242997_31243127_-
118207at7898	Single	CM081452.1	12375558	12382099	-	868	172	0.852	1.0	0	118207at7898_1	12381921_12382099_-|12381621_12381832_-|12375559_12375755_-
11823at7898	Single	CM081450.1	15522168	15580079	+	4385	1005	0.7032	0.9949324324324325	0	11823at7898_2	15522169_15522319_+|15522426_15522476_+|15524419_15524516_+|15524670_15524771_+|15524900_15525046_+|15525949_15526004_+|15533768_15533900_+|15534793_15534838_+|15536020_15536152_+|15544115_15544242_+|15544325_15544385_+|15544529_15544603_+|15544779_15544873_+|15552145_15552301_+|15560214_15560271_+|15560363_15560392_+|15560672_15560757_+|15563587_15563667_+|15563760_15563833_+|15563987_15564104_+|15564294_15564354_+|15564606_15564628_+|15564722_15564753_+|15564875_15564937_+|15565986_15566062_+|15566296_15566377_+|15566502_15566620_+|15566722_15566810_+|15567201_15567341_+|15571276_15571359_+|15573428_15573586_+|15574794_15574932_+|15578217_15578338_+|15579237_15579314_+|15579404_15579490_+|15579575_15579662_+|15579804_15580079_+
118274at7898	Single	CM081443.1	90237	159610	+	896	227	0.6113	1.0	0	118274at7898_3	90238_90294_+|107160_107217_+|108919_109043_+|109201_109275_+|111680_111775_+|134721_134849_+|158980_159141_+|159518_159610_+
118296at7898	Single	CM081443.1	4953386	4956584	-	702	146	0.8718	0.8914285714285715	0	118296at7898_5	4956485_4956584_-|4955168_4955436_-|4953387_4953485_-
118342at7898	Single	CM081455.1	36352160	36353329	-	1039	201	0.8996	1.0	0	118342at7898_0	36353218_36353329_-|36352882_36353085_-|36352688_36352775_-|36352161_36352443_-
11834at7898	Single	CM081451.1	23747701	23853871	+	4008	812	0.7454	1.0	0	11834at7898_8	23747702_23747761_+|23814269_23814388_+|23815475_23815597_+|23818072_23818225_+|23818314_23818462_+|23818672_23818721_+|23818827_23818936_+|23819051_23819138_+|23824695_23824810_+|23824965_23825134_+|23827082_23827172_+|23830216_23830367_+|23832039_23832199_+|23834866_23834968_+|23835676_23835769_+|23841516_23841624_+|23843175_23843277_+|23843477_23843599_+|23844033_23844164_+|23847341_23847447_+|23847554_23847699_+|23847813_23848003_+|23848842_23848986_+|23853729_23853871_+
118393at7898	Single	CM081448.1	66394590	66402968	+	719	148	0.8061	1.0	0	118393at7898_7	66394591_66394800_+|66399761_66399892_+|66402703_66402771_+|66402885_66402968_+
118403at7898	Single	CM081443.1	47713687	47727513	+	787	140	0.8563	1.0	0	118403at7898_0	47713688_47713788_+|47715440_47715501_+|47725114_47725280_+|47727322_47727513_+
118421at7898	Single	CM081453.1	46858277	46859968	+	798	158	0.8098	1.0	0	118421at7898_0	46858278_46858342_+|46858558_46858668_+|46859452_46859614_+|46859682_46859762_+|46859837_46859968_+
118434at7898	Single	CM081453.1	61336360	61339762	-	793	152	0.939	0.8961748633879781	0	118434at7898	61339693_61339762_-|61337310_61337389_-|61337040_61337193_-|61336717_61336784_-|61336361_61336480_-
11846at7898	Single	CM081435.1	27850639	27916377	-	5024	932	0.8918	1.0	0	11846at7898_0	27916312_27916377_-|27913508_27913561_-|27913157_27913231_-|27906712_27906855_-|27906445_27906560_-|27906168_27906325_-|27902763_27902916_-|27900427_27900647_-|27899855_27900006_-|27897960_27898147_-|27887513_27887599_-|27887231_27887388_-|27881939_27882165_-|27874831_27874935_-|27874629_27874716_-|27866964_27867061_-|27864968_27865100_-|27863777_27864024_-|27857225_27857437_-|27852829_27853017_-|27852669_27852735_-|27852405_27852535_-|27850640_27850807_-
11847at7898	Single	CM081440.1	67686397	67729178	+	4887	931	0.8659	0.9824399260628466	0	11847at7898_5	67686398_67686667_+|67694147_67694188_+|67698734_67698868_+|67699097_67699170_+|67699384_67699456_+|67699538_67699627_+|67699735_67699790_+|67703663_67703783_+|67703910_67704086_+|67704538_67704620_+|67704790_67704838_+|67705059_67705148_+|67705439_67705534_+|67705611_67705682_+|67705757_67705843_+|67708705_67708854_+|67711984_67712166_+|67712245_67712421_+|67712500_67712582_+|67712679_67712727_+|67712809_67712898_+|67714604_67714699_+|67716978_67717049_+|67717152_67717238_+|67717356_67717502_+|67719718_67719857_+|67719998_67720093_+|67720252_67720383_+|67720467_67720572_+|67728973_67729022_+|67729154_67729178_+
118484at7898	Single	CM081457.1	21552096	21590564	-	769	164	0.5853	1.0	0	118484at7898_7	21590471_21590564_-|21584272_21584382_-|21560974_21561081_-|21560695_21560874_-|21552097_21552344_-
118547at7898	Single	CM081436.1	68476424	68482691	-	804	161	0.8743	0.9308510638297872	0	118547at7898	68482602_68482691_-|68481011_68481125_-|68476924_68477023_-|68476648_68476774_-|68476425_68476517_-
118569at7898	Single	CM081446.1	17500460	17503639	-	643	165	0.6932	0.8177570093457944	0	118569at7898	17503414_17503639_-|17502865_17503047_-|17500461_17500579_-
118589at7898	Single	CM081444.1	47452181	47459982	-	581	199	0.5571	1.0	0	118589at7898_1	47459753_47459982_-|47454236_47454448_-|47452566_47452674_-|47452182_47452262_-
118600at7898	Single	CM081435.1	46641998	46660019	+	711	155	0.7674	1.0	0	118600at7898_0	46641999_46642082_+|46648150_46648347_+|46654782_46654877_+|46659882_46660019_+
118603at7898	Single	CM081440.1	81837202	81844920	+	774	147	0.8059	1.0	0	118603at7898_8	81837203_81837336_+|81839655_81839761_+|81839867_81839954_+|81844740_81844920_+
118613at7898	Single	CM081456.1	33956674	33959369	+	657	158	0.6723	0.9833333333333333	0	118613at7898_5	33956675_33956851_+|33958773_33958982_+|33959088_33959171_+|33959310_33959369_+
118661at7898	Single	CM081455.1	55890061	55892984	-	597	137	0.6497	0.9365079365079365	0	118661at7898_4	55892874_55892984_-|55892717_55892741_-|55890770_55890829_-|55890510_55890592_-|55890221_55890390_-|55890062_55890143_-
118679at7898	Single	CM081457.1	5426830	5430870	+	696	169	0.6449	1.0	0	118679at7898_9	5426831_5427429_+|5430771_5430870_+
118698at7898	Single	CM081441.1	81465907	81466735	+	812	207	0.5966	1.0	0	118698at7898_1	81465908_81466735_+
118733at7898	Single	CM081457.1	8724936	8730603	-	823	151	0.8415	1.0	0	118733at7898_0	8730459_8730603_-|8724937_8725340_-
118781at7898	Single	CM081453.1	38421471	38435770	-	794	201	0.6571	0.9423076923076923	0	118781at7898_6	38435569_38435770_-|38432813_38432878_-|38428027_38428081_-|38423705_38423953_-|38421472_38421607_-
118799at7898	Single	CM081441.1	103890064	103896376	+	563	137	0.6736	0.8421052631578947	0	118799at7898_4	103890065_103890136_+|103892445_103892562_+|103893253_103893322_+|103893535_103893661_+|103896332_103896376_+
118832at7898	Single	CM081435.1	47661049	47665513	-	709	175	0.5854	1.0	0	118832at7898_0	47665444_47665513_-|47664560_47665129_-|47661050_47661147_-
118849at7898	Single	CM081451.1	66005336	66014334	+	633	163	0.6429	0.9468599033816425	0	118849at7898_7	66005337_66005524_+|66011040_66011186_+|66011408_66011531_+|66014206_66014334_+
118865at7898	Single	CM081437.1	49436623	49448997	-	815	148	0.8122	1.0	0	118865at7898_3	49448926_49448997_-|49448757_49448841_-|49443994_49444080_-|49443841_49443897_-|49443534_49443668_-|49443254_49443279_-|49443126_49443150_-|49436624_49436715_-
118888at7898	Single	CM081457.1	7785485	7786489	+	757	187	0.6087	0.9543726235741445	0	118888at7898_6	7785486_7785570_+|7785655_7785776_+|7785854_7785956_+|7786041_7786489_+
118953at7898	Single	CM081445.1	3346434	3357746	-	740	159	0.7592	1.0	0	118953at7898_0	3357570_3357746_-|3352057_3352347_-|3346435_3346539_-
118960at7898	Single	CM081443.1	42252254	42259965	+	839	159	0.794	0.9560975609756097	0	118960at7898_1	42252255_42252425_+|42255336_42255425_+|42259406_42259554_+|42259788_42259965_+
118965at7898	Single	CM081451.1	26887860	26892140	-	823	168	0.8684	1.0	0	118965at7898_3	26891974_26892140_-|26890529_26890698_-|26888477_26888631_-|26887998_26888020_-|26887861_26887912_-
119023at7898	Single	CM081439.1	4200242	4200999	-	696	152	0.7531	0.9529411764705882	0	119023at7898_4	4200883_4200999_-|4200666_4200810_-|4200243_4200466_-
119097at7898	Single	CM081437.1	66811593	66866217	+	1091	204	0.7897	0.82	0	119097at7898_2	66811594_66811726_+|66857099_66857470_+|66865967_66866217_+
119157at7898	Single	CM081454.1	48803509	48809069	+	822	313	0.4349	1.0	0	119157at7898_9	48803510_48803600_+|48807088_48807325_+|48807434_48807692_+|48808115_48808201_+|48808330_48808432_+|48808516_48809069_+
119161at7898	Single	CM081441.1	77180696	77182950	+	659	127	0.9028	1.0	0	119161at7898_0	77180697_77180793_+|77180922_77181081_+|77182776_77182950_+
119168at7898	Single	CM081445.1	95476371	95481043	+	737	176	0.7044	1.0	0	119168at7898_0	95476372_95476435_+|95479035_95479115_+|95479199_95479323_+|95479392_95479525_+|95480100_95480202_+|95480948_95481043_+
119251at7898	Single	CM081450.1	59197603	59200263	+	779	77	0.8701	1.0	0	119251at7898_1	59197604_59197651_+|59197781_59197849_+|59199138_59199256_+|59199337_59199457_+|59200090_59200263_+
119357at7898	Single	CM081435.1	142510833	142519606	+	706	147	0.8344	0.9421965317919075	0	119357at7898_0	142510834_142510902_+|142512132_142512247_+|142514222_142514399_+|142519481_142519606_+
119369at7898	Single	CM081439.1	94467101	94470137	-	640	158	0.7088	0.9627659574468085	0	119369at7898_5	94470032_94470137_-|94469626_94469814_-|94467102_94467352_-
119386at7898	Single	CM081455.1	21145328	21155933	-	705	156	0.6596	1.0	0	119386at7898_1	21155843_21155933_-|21155546_21155672_-|21152431_21152530_-|21148641_21148796_-|21145329_21145418_-
119441at7898	Single	CM081453.1	61378628	61395462	-	1414	214	0.8896	1.0	0	119441at7898_0	61395246_61395462_-|61391537_61391724_-|61378629_61379126_-
119463at7898	Single	CM081444.1	38390265	38395455	-	587	160	0.6609	1.0	0	119463at7898_0	38395352_38395455_-|38394304_38394395_-|38391332_38391456_-|38390266_38390466_-
119485at7898	Single	CM081437.1	65359071	65364334	+	388	134	0.4667	0.9318181818181818	0	119485at7898_9	65359072_65359209_+|65360700_65360762_+|65360848_65361000_+|65361178_65361240_+|65364269_65364334_+
119526at7898	Single	CM081438.1	1995984	2041707	-	832	191	0.6909	1.0	0	119526at7898_0	2041510_2041707_-|1996408_1996517_-|1995985_1996315_-
119554at7898	Single	CM081444.1	86318208	86319168	+	971	250	0.6254	1.0	0	119554at7898_0	86318209_86319168_+
119561at7898	Single	CM081454.1	43594679	43648785	+	873	230	0.6173	1.0	0	119561at7898_8	43594680_43594733_+|43641581_43641674_+|43642529_43642708_+|43642907_43643089_+|43643817_43644068_+|43648622_43648785_+
11957at7898	Single	CM081441.1	69185353	69199848	-	1021	475	0.2861	0.5600545950864422	0	11957at7898_8	69199018_69199848_-|69196897_69197021_-|69195161_69195234_-|69186097_69188187_-|69185354_69185997_-
119602at7898	Single	CM081443.1	64553941	64561210	+	805	167	0.7882	1.0	0	119602at7898_0	64553942_64554008_+|64557352_64557429_+|64558503_64558585_+|64559996_64560070_+|64560344_64560442_+|64561004_64561210_+
119687at7898	Single	CM081438.1	47082412	47139289	+	584	124	0.7958	0.6826923076923077	0	119687at7898_1	47082413_47082487_+|47135102_47135274_+|47137594_47137667_+|47139189_47139289_+
119726at7898	Single	CM081446.1	82913275	82923975	-	936	192	0.7723	1.0	0	119726at7898_1	82923802_82923975_-|82922567_82922671_-|82920691_82920922_-|82917996_82918108_-|82913276_82913323_-
119731at7898	Single	CM081439.1	10987195	10991977	+	751	170	0.6884	0.8122448979591836	0	119731at7898_8	10987196_10987333_+|10987795_10987863_+|10988062_10988154_+|10991538_10991633_+|10991704_10991854_+|10991934_10991977_+
119807at7898	Single	CM081439.1	27517454	27528625	+	417	134	0.4972	0.9101123595505618	0	119807at7898_3	27517455_27517547_+|27523447_27523645_+|27526634_27526734_+|27528482_27528625_+
11981at7898	Single	CM081440.1	51310192	51338840	+	3257	865	0.5947	0.9599627560521415	0	11981at7898_9	51310193_51310273_+|51314759_51316002_+|51316162_51316825_+|51320281_51320346_+|51327193_51327418_+|51329220_51329314_+|51331195_51331338_+|51331455_51331545_+|51332109_51332239_+|51332520_51332631_+|51332811_51332968_+|51338586_51338840_+
119842at7898	Single	CM081439.1	186703	191986	-	951	201	0.7386	1.0	0	119842at7898_0	191933_191986_-|190660_190884_-|190301_190435_-|186704_187012_-
119879at7898	Single	CM081447.1	57911062	57925300	-	1491	326	0.6753	1.0	0	119879at7898_4	57925281_57925300_-|57923846_57923936_-|57923607_57923663_-|57923363_57923491_-|57922763_57922970_-|57912288_57912394_-|57911063_57911797_-
119896at7898	Single	CM081452.1	11851748	11858328	-	593	140	0.7343	0.8313953488372093	0	119896at7898_8	11858293_11858328_-|11853429_11853540_-|11851749_11852029_-
119901at7898	Single	CM081455.1	20734217	20739089	+	670	135	0.7701	1.0	0	119901at7898_0	20734218_20734287_+|20736274_20736423_+|20736625_20736792_+|20738965_20739089_+
119906at7898	Single	CM081452.1	31024937	31027585	-	843	128	0.8148	0.8744186046511628	0	119906at7898_8	31027255_31027585_-|31026853_31026996_-|31024938_31025026_-
119924at7898	Single	CM081447.1	12350696	12351209	+	721	146	0.8187	1.0	0	119924at7898_0	12350697_12351209_+
119932at7898	Single	CM081445.1	20582201	20601217	-	963	168	0.8976	1.0	0	119932at7898_0	20601149_20601217_-|20600791_20600848_-|20598595_20598743_-|20597078_20597152_-|20596734_20596848_-|20582855_20582899_-|20582202_20582305_-
119977at7898	Single	CM081457.1	1292440	1321116	-	691	133	0.7888	1.0	0	119977at7898_9	1321069_1321116_-|1320047_1320206_-|1295829_1296001_-|1295519_1295554_-|1292441_1292497_-
120040at7898	Single	CM081436.1	121128286	121159193	+	847	157	0.7665	1.0	0	120040at7898_0	121128287_121128398_+|121143814_121143982_+|121153320_121153470_+|121155828_121155921_+|121159135_121159193_+
120088at7898	Single	CM081436.1	2924693	2939827	-	735	159	0.5408	0.7703081232492998	0	120088at7898_4	2939725_2939827_-|2938461_2938545_-|2933999_2934074_-|2933785_2933907_-|2933506_2933569_-|2926242_2926454_-|2924694_2924851_-
120150at7898	Single	CM081438.1	3704311	3719717	-	822	159	0.8601	0.9698492462311558	0	120150at7898_6	3719611_3719717_-|3715506_3715666_-|3704711_3704811_-|3704486_3704626_-|3704312_3704377_-
120168at7898	Single	CM081436.1	75732178	75744940	-	993	198	0.9147	1.0	0	120168at7898_0	75744837_75744940_-|75736794_75736935_-|75733597_75733770_-|75732497_75732553_-|75732179_75732334_-
120169at7898	Single	CM081437.1	58436553	58438336	-	499	128	0.5617	0.9257142857142857	0	120169at7898_7	58438144_58438336_-|58437344_58437466_-|58436554_58436723_-
120202at7898	Single	CM081444.1	45726656	45730586	-	740	216	0.6556	0.8805970149253731	0	120202at7898_6	45730510_45730586_-|45730377_45730395_-|45727608_45727654_-|45727284_45727513_-|45727059_45727209_-|45726836_45726938_-|45726657_45726749_-
120216at7898	Single	CM081436.1	79278001	79307041	+	830	143	0.8837	0.9828571428571429	0	120216at7898	79278002_79278285_+|79305008_79305133_+|79306939_79307041_+
120238at7898	Single	CM081444.1	1728950	1744384	+	618	142	0.6568	1.0	0	120238at7898_0	1728951_1729027_+|1729139_1729240_+|1731421_1731482_+|1741096_1741259_+|1744283_1744384_+
120265at7898	Single	CM081446.1	43799718	43805163	-	609	145	0.6848	1.0	0	120265at7898_4	43805076_43805163_-|43804826_43804959_-|43804655_43804736_-|43804077_43804238_-|43799719_43799798_-
120332at7898	Single	CM081451.1	27713885	27722943	-	667	200	0.5169	0.9629629629629629	0	120332at7898_6	27722922_27722943_-|27722234_27722371_-|27720502_27720672_-|27719343_27719702_-|27717670_27717864_-|27713886_27713947_-
120440at7898	Single	CM081438.1	95814750	95822422	+	786	146	0.8875	0.9937888198757764	0	120440at7898	95814751_95814825_+|95815161_95815254_+|95818985_95819052_+|95819160_95819278_+|95822299_95822422_+
120503at7898	Single	CM081447.1	85866536	85869425	-	970	172	0.8291	1.0	0	120503at7898_0	85869182_85869425_-|85867780_85867970_-|85866537_85866791_-
