# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
122289at7898	Complete	CM081436.1	108019378	108023920	-	847	154	https://v10-1.orthodb.org/?query=122289at7898	transmembrane protein 208
122398at7898	Complete	CM081449.1	90358589	90383427	-	687	143	https://v10-1.orthodb.org/?query=122398at7898	Adenine phosphoribosyltransferase
122416at7898	Complete	CM081448.1	33236488	33242965	-	886	157	https://v10-1.orthodb.org/?query=122416at7898	Myosin, light chain 1, alkali
122499at7898	Complete	CM081437.1	4657864	4684852	+	918	147	https://v10-1.orthodb.org/?query=122499at7898	NUDIX hydrolase domain
122554at7898	Complete	CM081444.1	40422053	40429478	-	626	122	https://v10-1.orthodb.org/?query=122554at7898	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein
122559at7898	Complete	CM081445.1	33354210	33396530	+	714	120	https://v10-1.orthodb.org/?query=122559at7898	Zinc finger, RING-type
122590at7898	Complete	CM081439.1	53497516	53504746	-	878	167	https://v10-1.orthodb.org/?query=122590at7898	Translocon-associated protein subunit gamma
122660at7898	Complete	CM081443.1	41695483	41708822	+	758	132	https://v10-1.orthodb.org/?query=122660at7898	nuclear cap-binding protein subunit 2
122672at7898	Complete	CM081438.1	62288738	62317988	-	675	139	https://v10-1.orthodb.org/?query=122672at7898	NADH dehydrogenase 
122740at7898	Complete	CM081450.1	38106719	38107752	+	393	71	https://v10-1.orthodb.org/?query=122740at7898	protein BUD31 homolog
122747at7898	Complete	CM081441.1	57515188	57515554	-	507	114	https://v10-1.orthodb.org/?query=122747at7898	BolA protein
122828at7898	Complete	CM081437.1	37436423	37437513	-	1345	219	https://v10-1.orthodb.org/?query=122828at7898	DNA damage-inducible transcript 3 protein
122857at7898	Complete	CM081443.1	25859682	25871417	-	571	111	https://v10-1.orthodb.org/?query=122857at7898	RNA polymerase, Rpb8
122954at7898	Complete	CM081438.1	6262354	6279363	-	592	138	https://v10-1.orthodb.org/?query=122954at7898	Ribonuclease P/MRP protein subunit
12295at7898	Complete	CM081438.1	99565544	99627037	+	4981	1009	https://v10-1.orthodb.org/?query=12295at7898	Tensin phosphatase, C2 domain
122962at7898	Complete	CM081456.1	29464227	29468515	+	665	147	https://v10-1.orthodb.org/?query=122962at7898	nucleoside diphosphate kinase 6
122989at7898	Duplicated	CM081451.1	42567789	42569819	-	961	170	https://v10-1.orthodb.org/?query=122989at7898	integrin beta-1-binding protein 1
122989at7898	Duplicated	CM081451.1	42637197	42639244	+	955	170	https://v10-1.orthodb.org/?query=122989at7898	integrin beta-1-binding protein 1
123003at7898	Complete	CM081457.1	20657311	20664493	+	970	184	https://v10-1.orthodb.org/?query=123003at7898	Zinc finger, CCHC-type
123040at7898	Complete	CM081436.1	90893510	90898060	-	717	115	https://v10-1.orthodb.org/?query=123040at7898	thioredoxin-like protein 4B
123053at7898	Complete	CM081442.1	5220414	5235778	-	626	128	https://v10-1.orthodb.org/?query=123053at7898	MIP18 family-like
123076at7898	Complete	CM081441.1	110469122	110477602	-	507	130	https://v10-1.orthodb.org/?query=123076at7898	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3
123126at7898	Complete	CM081441.1	83803867	83820155	-	708	137	https://v10-1.orthodb.org/?query=123126at7898	CAP domain
123149at7898	Complete	CM081456.1	33717875	33728271	+	702	152	https://v10-1.orthodb.org/?query=123149at7898	Transmembrane protein 244
123172at7898	Complete	CM081439.1	17673706	17682048	-	622	128	https://v10-1.orthodb.org/?query=123172at7898	Transmembrane protein 160
123197at7898	Complete	CM081439.1	9942337	9949182	-	854	194	https://v10-1.orthodb.org/?query=123197at7898	protein C3orf33 homolog isoform X1
123204at7898	Complete	CM081440.1	66141679	66145006	+	489	124	https://v10-1.orthodb.org/?query=123204at7898	BIR repeat
123220at7898	Complete	CM081454.1	4075663	4097143	+	522	104	https://v10-1.orthodb.org/?query=123220at7898	Snapin/Pallidin/Snn1
123296at7898	Complete	CM081436.1	121827791	121839174	-	635	138	https://v10-1.orthodb.org/?query=123296at7898	calmodulin-like protein 4
12338at7898	Complete	CM081446.1	29580169	29647350	-	5457	1067	https://v10-1.orthodb.org/?query=12338at7898	Immunoglobulin
123421at7898	Complete	CM081435.1	126858389	126870648	+	636	127	https://v10-1.orthodb.org/?query=123421at7898	Glucagon/GIP/secretin/VIP
12342at7898	Complete	CM081439.1	19061946	19089319	+	4694	929	https://v10-1.orthodb.org/?query=12342at7898	ubiquitin conjugation factor E4 A
123447at7898	Complete	CM081451.1	40536928	40537702	-	980	187	https://v10-1.orthodb.org/?query=123447at7898	protein FAM181A
12350at7898	Complete	CM081439.1	75517002	75585587	+	5217	1113	https://v10-1.orthodb.org/?query=12350at7898	SMCs flexible hinge
123608at7898	Complete	CM081447.1	62735819	62753442	+	596	161	https://v10-1.orthodb.org/?query=123608at7898	regulatory factor X-associated protein
123631at7898	Complete	CM081449.1	56060438	56069668	+	623	135	https://v10-1.orthodb.org/?query=123631at7898	MORN motif
123675at7898	Complete	CM081450.1	15501709	15504177	-	613	149	https://v10-1.orthodb.org/?query=123675at7898	Small GTPase superfamily, ARF/SAR type
12367at7898	Complete	CM081439.1	31790944	31802684	-	2220	853	https://v10-1.orthodb.org/?query=12367at7898	Gem (nuclear organelle) associated protein 4
123700at7898	Duplicated	CM081438.1	72559003	72559497	-	428	117	https://v10-1.orthodb.org/?query=123700at7898	Peptide chain release factor class I/class II
123700at7898	Duplicated	CM081438.1	72597957	72598447	-	423	117	https://v10-1.orthodb.org/?query=123700at7898	Peptide chain release factor class I/class II
123755at7898	Complete	CM081453.1	44737030	44738357	+	750	136	https://v10-1.orthodb.org/?query=123755at7898	Oligosaccharyltransferase complex subunit
123818at7898	Complete	CM081450.1	27631638	27635665	-	809	176	https://v10-1.orthodb.org/?query=123818at7898	kinetochore protein Spc24
123835at7898	Complete	CM081443.1	39775207	39779486	+	617	156	https://v10-1.orthodb.org/?query=123835at7898	Protein of unknown function DUF4660
123839at7898	Complete	CM081441.1	104537835	104550549	-	615	187	https://v10-1.orthodb.org/?query=123839at7898	Zinc finger, MIZ-type
123912at7898	Complete	CM081438.1	48864352	48871394	+	857	148	https://v10-1.orthodb.org/?query=123912at7898	Peroxisomal membrane protein 2
123914at7898	Complete	CM081435.1	108601121	108627950	-	574	137	https://v10-1.orthodb.org/?query=123914at7898	coiled-coil domain-containing protein 28A
124008at7898	Complete	CM081439.1	22621421	22622921	-	630	140	https://v10-1.orthodb.org/?query=124008at7898	Mediator complex, subunit Med29, metazoa
124022at7898	Complete	CM081441.1	77310475	77318231	-	778	148	https://v10-1.orthodb.org/?query=124022at7898	TCF3 fusion partner
124058at7898	Complete	CM081446.1	34989076	34996674	+	727	129	https://v10-1.orthodb.org/?query=124058at7898	PDZ domain
124088at7898	Complete	CM081448.1	21895870	21906321	+	634	124	https://v10-1.orthodb.org/?query=124088at7898	Trafficking protein particle complex subunit 2
124143at7898	Complete	CM081435.1	46745749	46762365	+	501	129	https://v10-1.orthodb.org/?query=124143at7898	Biogenesis of lysosome-related organelles complex 1 subunit 5
124200at7898	Complete	CM081454.1	40034190	40042301	-	678	188	https://v10-1.orthodb.org/?query=124200at7898	Biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino
124201at7898	Complete	CM081438.1	52823769	52832252	+	863	189	https://v10-1.orthodb.org/?query=124201at7898	Centromere protein H, C-terminal
124207at7898	Complete	CM081440.1	92763438	92765077	-	729	152	https://v10-1.orthodb.org/?query=124207at7898	polyglutamine-binding protein 1
12422at7898	Complete	CM081457.1	8345413	8397876	-	5316	1097	https://v10-1.orthodb.org/?query=12422at7898	Apoptotic protease-activating factor 1
124234at7898	Complete	CM081455.1	54102458	54108983	+	624	128	https://v10-1.orthodb.org/?query=124234at7898	6-pyruvoyl tetrahydropterin synthase/QueD family
124238at7898	Complete	CM081455.1	32300084	32307934	-	590	126	https://v10-1.orthodb.org/?query=124238at7898	Ribosomal protein/NADH dehydrogenase domain
124297at7898	Complete	CM081455.1	51513277	51521638	-	577	128	https://v10-1.orthodb.org/?query=124297at7898	Globin
12431at7898	Complete	CM081456.1	43059597	43093709	-	3794	710	https://v10-1.orthodb.org/?query=12431at7898	Protein kinase domain
124333at7898	Complete	CM081443.1	78356560	78361630	-	499	118	https://v10-1.orthodb.org/?query=124333at7898	RNAse P, Rpr2/Rpp21 subunit
124360at7898	Complete	CM081454.1	32617164	32629263	-	578	109	https://v10-1.orthodb.org/?query=124360at7898	Mediator complex, subunit Med30, metazoa
124382at7898	Complete	CM081450.1	15397049	15398900	-	609	130	https://v10-1.orthodb.org/?query=124382at7898	Ribosomal protein L7/L12, C-terminal
124451at7898	Complete	CM081446.1	28068467	28071772	-	746	152	https://v10-1.orthodb.org/?query=124451at7898	EF-hand domain
124488at7898	Complete	CM081443.1	62833092	62843004	-	547	123	https://v10-1.orthodb.org/?query=124488at7898	nuclear receptor 2C2-associated protein
124510at7898	Complete	CM081448.1	16279499	16280194	-	459	128	https://v10-1.orthodb.org/?query=124510at7898	Ribosomal protein L30, ferredoxin-like fold domain
124545at7898	Complete	CM081445.1	47434	47833	+	388	115	https://v10-1.orthodb.org/?query=124545at7898	Ribosomal protein S28, mitochondrial
12457at7898	Complete	CM081439.1	52847158	52872710	+	2867	701	https://v10-1.orthodb.org/?query=12457at7898	protein NPAT
124690at7898	Complete	CM081456.1	42426456	42428657	+	503	122	https://v10-1.orthodb.org/?query=124690at7898	Transmembrane protein 18
124705at7898	Complete	CM081443.1	78444634	78449339	+	627	139	https://v10-1.orthodb.org/?query=124705at7898	Centrosomal protein 19
124736at7898	Complete	CM081451.1	70570289	70602745	-	925	153	https://v10-1.orthodb.org/?query=124736at7898	Cytochrome b5-like heme/steroid binding domain
124762at7898	Complete	CM081446.1	16145776	16148879	+	554	102	https://v10-1.orthodb.org/?query=124762at7898	Ribonuclease H2, subunit C
124773at7898	Complete	CM081453.1	62862913	62863771	-	611	133	https://v10-1.orthodb.org/?query=124773at7898	Trafficking protein particle complex subunit
124775at7898	Complete	CM081447.1	26424525	26439022	+	899	210	https://v10-1.orthodb.org/?query=124775at7898	Nucleophosmin, C-terminal
124811at7898	Complete	CM081453.1	62446177	62450850	-	800	152	https://v10-1.orthodb.org/?query=124811at7898	Transmembrane 4 L six family member 5
124825at7898	Complete	CM081438.1	36605559	36639121	+	830	167	https://v10-1.orthodb.org/?query=124825at7898	DNA-directed RNA polymerase III, subunit Rpc31
124954at7898	Complete	CM081438.1	113917008	113933180	+	1076	273	https://v10-1.orthodb.org/?query=124954at7898	Armadillo
124972at7898	Complete	CM081451.1	38634538	38640370	+	645	118	https://v10-1.orthodb.org/?query=124972at7898	Erg28
124975at7898	Complete	CM081451.1	32504957	32506509	-	631	126	https://v10-1.orthodb.org/?query=124975at7898	AP complex, mu/sigma subunit
125009at7898	Complete	CM081451.1	3579461	3592366	+	569	128	https://v10-1.orthodb.org/?query=125009at7898	COMM domain
125016at7898	Complete	CM081456.1	29469931	29473027	-	385	142	https://v10-1.orthodb.org/?query=125016at7898	BAALC
12501at7898	Complete	CM081436.1	78055579	78106865	-	5103	890	https://v10-1.orthodb.org/?query=12501at7898	Importin-beta, N-terminal domain
125022at7898	Complete	CM081454.1	44091594	44119063	-	472	196	https://v10-1.orthodb.org/?query=125022at7898	Protein of unknown function DUF4674
125052at7898	Complete	CM081439.1	17297079	17307926	-	583	108	https://v10-1.orthodb.org/?query=125052at7898	AP complex subunit sigma
125076at7898	Complete	CM081444.1	35528767	35532294	-	582	120	https://v10-1.orthodb.org/?query=125076at7898	tRNA-splicing endonuclease subunit Sen15
125089at7898	Complete	CM081440.1	22055606	22069406	+	529	136	https://v10-1.orthodb.org/?query=125089at7898	protein UXT
125098at7898	Complete	CM081456.1	3956786	3962095	-	560	127	https://v10-1.orthodb.org/?query=125098at7898	protein FAM89A
125134at7898	Complete	CM081446.1	48999488	49000793	-	1213	206	https://v10-1.orthodb.org/?query=125134at7898	Homeobox domain
125163at7898	Complete	CM081436.1	87286147	87290716	-	637	118	https://v10-1.orthodb.org/?query=125163at7898	Trafficking protein particle complex subunit 2
125242at7898	Complete	CM081439.1	59171037	59178653	+	733	161	https://v10-1.orthodb.org/?query=125242at7898	sodium channel subunit beta-2
12524at7898	Complete	CM081440.1	106622170	106631589	-	3382	701	https://v10-1.orthodb.org/?query=12524at7898	tetratricopeptide repeat protein 34
125275at7898	Complete	CM081443.1	38915513	38921893	+	348	100	https://v10-1.orthodb.org/?query=125275at7898	protein FAM183A
125301at7898	Complete	CM081444.1	62250071	62274048	+	669	134	https://v10-1.orthodb.org/?query=125301at7898	Pleckstrin homology domain
125363at7898	Complete	CM081451.1	39092547	39094691	-	584	101	https://v10-1.orthodb.org/?query=125363at7898	GSKIP domain
125416at7898	Complete	CM081442.1	80627495	80632210	+	736	161	https://v10-1.orthodb.org/?query=125416at7898	Uncharacterised protein family, transmembrane-17
125424at7898	Complete	CM081454.1	44077952	44089243	-	893	178	https://v10-1.orthodb.org/?query=125424at7898	retinitis pigmentosa 9 protein
125470at7898	Complete	CM081445.1	93921220	93928457	-	507	118	https://v10-1.orthodb.org/?query=125470at7898	Fgfr1op N-terminal like
125481at7898	Complete	CM081435.1	48501624	48513310	+	618	133	https://v10-1.orthodb.org/?query=125481at7898	Proteasome maturation factor Ump1
125543at7898	Complete	CM081437.1	52891257	52895311	+	558	129	https://v10-1.orthodb.org/?query=125543at7898	Ribosomal protein L20
125596at7898	Complete	CM081445.1	49879743	49880229	+	521	158	https://v10-1.orthodb.org/?query=125596at7898	Transmembrane protein 186
125630at7898	Complete	CM081438.1	73106021	73111927	-	624	113	https://v10-1.orthodb.org/?query=125630at7898	Selenoprotein F/M domain
125669at7898	Complete	CM081438.1	46453565	46456368	-	1058	180	https://v10-1.orthodb.org/?query=125669at7898	Interleukin-12 beta, central domain
125731at7898	Complete	CM081452.1	25605010	25636080	+	644	107	https://v10-1.orthodb.org/?query=125731at7898	allograft inflammatory factor 1-like
125755at7898	Complete	CM081446.1	29818067	29826412	-	825	146	https://v10-1.orthodb.org/?query=125755at7898	max dimerization protein 3
125769at7898	Complete	CM081449.1	63742803	63747293	-	409	143	https://v10-1.orthodb.org/?query=125769at7898	Homeobox domain
12577at7898	Complete	CM081437.1	17225940	17261037	+	3749	804	https://v10-1.orthodb.org/?query=12577at7898	Retinoblastoma-associated protein, B-box
125810at7898	Complete	CM081442.1	100424148	100432071	-	553	122	https://v10-1.orthodb.org/?query=125810at7898	Galanin
125819at7898	Complete	CM081442.1	85529753	85541211	-	564	141	https://v10-1.orthodb.org/?query=125819at7898	BART domain
125846at7898	Complete	CM081449.1	53481270	53489750	-	637	171	https://v10-1.orthodb.org/?query=125846at7898	sperm flagellar protein 1
1258at7898	Complete	CM081450.1	13339999	13366915	+	12169	2055	https://v10-1.orthodb.org/?query=1258at7898	Notch domain
125983at7898	Complete	CM081444.1	6461992	6466517	-	541	122	https://v10-1.orthodb.org/?query=125983at7898	dual specificity phosphatase 28
125998at7898	Complete	CM081446.1	6202040	6224226	-	682	140	https://v10-1.orthodb.org/?query=125998at7898	Eukaryotic translation initiation factor 1A domain containing
126037at7898	Complete	CM081445.1	63302906	63308678	-	491	99	https://v10-1.orthodb.org/?query=126037at7898	CST complex subunit TEN1
126039at7898	Complete	CM081452.1	45809856	45812501	+	653	121	https://v10-1.orthodb.org/?query=126039at7898	protein FAM136A
126225at7898	Complete	CM081444.1	68401363	68402561	-	483	106	https://v10-1.orthodb.org/?query=126225at7898	Ribosomal protein S14
126234at7898	Complete	CM081441.1	17807966	17808326	-	535	105	https://v10-1.orthodb.org/?query=126234at7898	Ribosomal protein S12/S23
126272at7898	Complete	CM081443.1	8145299	8162194	-	554	134	https://v10-1.orthodb.org/?query=126272at7898	Myeloid-derived growth factor
126273at7898	Complete	CM081442.1	12029688	12047040	+	643	126	https://v10-1.orthodb.org/?query=126273at7898	M-phase phosphoprotein 6
1262at7898	Complete	CM081439.1	24513158	24542742	-	12344	2286	https://v10-1.orthodb.org/?query=1262at7898	pre-mRNA-processing-splicing factor 8
126339at7898	Complete	CM081439.1	14834511	14838661	+	534	98	https://v10-1.orthodb.org/?query=126339at7898	thioredoxin domain-containing protein 17
12633at7898	Complete	CM081439.1	99113178	99179762	+	5006	942	https://v10-1.orthodb.org/?query=12633at7898	Helicase, C-terminal
126340at7898	Complete	CM081449.1	74160861	74210321	-	455	100	https://v10-1.orthodb.org/?query=126340at7898	Transmembrane protein 254
126374at7898	Complete	CM081452.1	27188386	27190918	+	612	133	https://v10-1.orthodb.org/?query=126374at7898	prostaglandin E synthase
12639at7898	Complete	CM081440.1	72538083	72570422	+	4756	886	https://v10-1.orthodb.org/?query=12639at7898	Ubiquitin-activating enzyme E1, C-terminal
126482at7898	Complete	CM081449.1	3749346	3762445	+	740	138	https://v10-1.orthodb.org/?query=126482at7898	YbaK/aminoacyl-tRNA synthetase-associated domain
126484at7898	Complete	CM081437.1	53213508	53227910	-	603	127	https://v10-1.orthodb.org/?query=126484at7898	DAN
126596at7898	Complete	CM081442.1	92187597	92201780	+	998	173	https://v10-1.orthodb.org/?query=126596at7898	FAM192A/Fyv6, N-terminal
