Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
120644at7898	Duplicated	CM081447.1_RagTag	34706390	34717822	-	595	152	0.6766	0.9653179190751445	0	120644at7898_0	34717716_34717822_-|34713097_34713209_-|34708143_34708181_-|34706884_34706990_-|34706391_34706513_-
120644at7898	Duplicated	ptg004327l_RagTag	9324	18131	+	592	152	0.6707	0.9653179190751445	0	120644at7898_0	9325_9431_+|11170_11282_+|16322_16360_+|17529_17635_+|18009_18131_+
120668at7898	Single	CM081442.1_RagTag	66151394	66164223	+	865	153	0.8485	0.9949748743718593	0	120668at7898_2	66151395_66151466_+|66151556_66151621_+|66151718_66151757_+|66157095_66157214_+|66163743_66163823_+|66163907_66164083_+|66164186_66164223_+
120688at7898	Single	CM081444.1_RagTag	12167175	12175828	+	915	184	0.7937	0.9446808510638298	0	120688at7898_0	12167176_12167355_+|12173468_12173545_+|12173685_12173762_+|12174242_12174295_+|12174420_12174537_+|12174866_12174964_+|12175779_12175828_+
12069at7898	Single	CM081438.1_RagTag	58317884	58380365	+	4816	1000	0.6702	1.0	0	12069at7898_5	58317885_58317933_+|58326554_58326663_+|58327471_58327642_+|58337325_58337462_+|58337562_58337713_+|58337788_58337942_+|58345731_58345853_+|58346081_58346207_+|58346309_58346401_+|58346524_58346687_+|58351644_58351826_+|58360307_58360741_+|58360835_58360905_+|58360990_58361094_+|58362701_58362801_+|58362898_58363050_+|58363149_58363211_+|58363302_58363534_+|58363623_58363707_+|58364785_58364938_+|58366503_58366642_+|58366787_58366867_+|58378744_58378869_+|58378956_58379065_+|58379151_58379244_+|58379324_58379449_+|58379545_58379618_+|58379732_58380365_+
120762at7898	Duplicated	CM081455.1_RagTag	41903454	41910040	+	1024	184	0.8462	1.0	0	120762at7898_0	41903455_41903688_+|41906368_41906459_+|41908085_41908201_+|41908296_41908404_+|41909930_41910040_+
120762at7898	Duplicated	ptg000965l_RagTag	3957	10213	-	1024	184	0.8462	1.0	0	120762at7898_0	9980_10213_-|7541_7632_-|5800_5916_-|5596_5704_-|3958_4068_-
120803at7898	Single	CM081446.1_RagTag	30552242	30558239	+	776	137	0.8981	1.0	0	120803at7898_0	30552243_30552431_+|30555326_30555374_+|30555563_30555714_+|30558159_30558239_+
120813at7898	Single	CM081436.1_RagTag	2600697	2602397	+	798	121	0.9691	0.9700598802395209	0	120813at7898_0	2600698_2600734_+|2601409_2601482_+|2601729_2601827_+|2601928_2602009_+|2602084_2602170_+|2602291_2602397_+
120849at7898	Single	CM081435.1_RagTag	132495642	132497395	-	781	154	0.7437	0.8425531914893617	0	120849at7898_6	132497077_132497395_-|132495643_132495899_-
120870at7898	Single	CM081450.1_RagTag	59035993	59036596	-	577	125	0.601	1.0	0	120870at7898_0	59035994_59036596_-
120916at7898	Single	CM081451.1_RagTag	29918905	29929720	-	775	151	0.8704	1.0	0	120916at7898_0	29929639_29929720_-|29927534_29927558_-|29927318_29927439_-|29927150_29927232_-|29926763_29926815_-|29920003_29920039_-|29918906_29918989_-
120918at7898	Single	CM081446.1_RagTag	40990021	41018702	+	713	122	0.8354	1.0	0	120918at7898_0	40990022_40990102_+|41015820_41015982_+|41018346_41018484_+|41018594_41018702_+
120952at7898	Duplicated	CM081453.1_RagTag	38213331	38216249	-	698	150	0.6881	1.0	0	120952at7898	38216127_38216249_-|38215543_38215652_-|38215259_38215435_-|38215099_38215187_-|38213567_38213616_-|38213332_38213361_-
120952at7898	Duplicated	CM081453.1_RagTag	37980120	37983039	-	705	150	0.715	0.9547738693467337	0	120952at7898	37982932_37983039_-|37982349_37982458_-|37982065_37982241_-|37981905_37981993_-|37980358_37980407_-|37980121_37980150_-
120998at7898	Duplicated	ptg001994l_RagTag	342138	846773	+	1477	263	0.8405	1.0	0	120998at7898	342139_342459_+|572511_572702_+|684668_684742_+|766473_766574_+|791387_791518_+|838126_838209_+|846708_846773_+
120998at7898	Duplicated	CM081436.1_RagTag	154193078	154712878	+	1477	263	0.8405	1.0	0	120998at7898	154193079_154193399_+|154423740_154423931_+|154546728_154546802_+|154623908_154624009_+|154649732_154649863_+|154704866_154704949_+|154712813_154712878_+
121111at7898	Duplicated	CM081437.1_RagTag	76239299	76242891	+	728	135	0.859	1.0	0	121111at7898_0	76239300_76239461_+|76242444_76242511_+|76242654_76242891_+
121111at7898	Duplicated	ptg000059l_RagTag	286849	290424	-	728	135	0.859	1.0	0	121111at7898_0	290263_290424_-|287214_287281_-|286850_287087_-
121154at7898	Single	CM081451.1_RagTag	42752479	42754468	-	456	111	0.6452	0.7005649717514124	0	121154at7898_9	42754385_42754468_-|42752756_42752871_-|42752480_42752651_-
12117at7898	Single	CM081439.1_RagTag	114546788	114605621	-	5322	928	0.8588	1.0	0	12117at7898_0	114605553_114605621_-|114600262_114600423_-|114599872_114599931_-|114599675_114599779_-|114596551_114596722_-|114591428_114591669_-|114585899_114586096_-|114583116_114583188_-|114582880_114582997_-|114578225_114578345_-|114577809_114578081_-|114574812_114575156_-|114574312_114574467_-|114567247_114567426_-|114567053_114567163_-|114566659_114566859_-|114565483_114565626_-|114562509_114562679_-|114557694_114557831_-|114553772_114553952_-|114553585_114553682_-|114546789_114546974_-
121198at7898	Single	CM081446.1_RagTag	27027192	27054581	-	554	170	0.528	0.8879668049792531	0	121198at7898_3	27054424_27054581_-|27036630_27036735_-|27036360_27036460_-|27032818_27033013_-|27027193_27027252_-
121209at7898	Single	CM081437.1_RagTag	43685008	43711810	+	608	150	0.7515	0.806930693069307	0	121209at7898_0	43685009_43685089_+|43703162_43703361_+|43711597_43711810_+
121252at7898	Single	CM081438.1_RagTag	62844626	62975376	+	654	182	0.6533	1.0	0	121252at7898_9	62844627_62844655_+|62850869_62850959_+|62854047_62854157_+|62855206_62855361_+|62859284_62859394_+|62973429_62973488_+|62975341_62975376_+
121263at7898	Single	CM081445.1_RagTag	80341609	80352996	+	752	171	0.6878	0.9147982062780269	0	121263at7898_2	80341610_80341779_+|80348264_80348493_+|80352782_80352996_+
121271at7898	Single	CM081439.1_RagTag	27318219	27355507	+	705	185	0.5948	0.8523985239852399	0	121271at7898_8	27318220_27318266_+|27327630_27327789_+|27336364_27336408_+|27350885_27350968_+|27351047_27351175_+|27353655_27353814_+|27355443_27355507_+
121320at7898	Single	CM081452.1_RagTag	36072492	36087615	+	583	122	0.6183	1.0	0	121320at7898_5	36072493_36072532_+|36077817_36077924_+|36084171_36084267_+|36087240_36087386_+|36087474_36087615_+
121355at7898	Duplicated	CM081440.1_RagTag	96014373	96016132	+	668	149	0.665	1.0	0	121355at7898_9	96014374_96014523_+|96015433_96015563_+|96015649_96015736_+|96015818_96015914_+|96016005_96016132_+
121355at7898	Duplicated	CM081440.1_RagTag	95132722	95134482	+	668	149	0.665	1.0	0	121355at7898_9	95132723_95132872_+|95133783_95133913_+|95133999_95134086_+|95134168_95134264_+|95134355_95134482_+
121382at7898	Single	CM081456.1_RagTag	32887306	32893643	+	810	333	0.4165	0.9771784232365145	0	121382at7898_3	32887307_32887472_+|32887570_32887758_+|32887909_32888030_+|32888411_32888527_+|32888621_32888698_+|32889769_32889858_+|32889959_32890033_+|32890130_32890368_+|32891529_32891677_+|32893489_32893643_+
121394at7898	Duplicated	CM081451.1_RagTag	67180211	67181087	+	1103	247	0.7374	1.0	0	121394at7898_0	67180212_67181087_+
121394at7898	Duplicated	CM081436.1_RagTag	127555834	127556710	+	1100	247	0.7374	1.0	0	121394at7898_0	127555835_127556710_+
1213at7898	Single	CM081451.1_RagTag	61908128	61953754	+	8956	2018	0.6745	0.9984808203570072	0	1213at7898	61908129_61908175_+|61908330_61908421_+|61910454_61910606_+|61910752_61911653_+|61911738_61911880_+|61913256_61913432_+|61913627_61913790_+|61914007_61914159_+|61915353_61915551_+|61916605_61916861_+|61918556_61918752_+|61919065_61919165_+|61921131_61921302_+|61924092_61924247_+|61924353_61924547_+|61924675_61924770_+|61924926_61925015_+|61925978_61926073_+|61926341_61926471_+|61928804_61928947_+|61929197_61929287_+|61930468_61930593_+|61931207_61931413_+|61931860_61931973_+|61932060_61932175_+|61932437_61932557_+|61935940_61936077_+|61936163_61936334_+|61937433_61937599_+|61938293_61938457_+|61939606_61939697_+|61939971_61940062_+|61944461_61944638_+|61944778_61944963_+|61945312_61945471_+|61946537_61946716_+|61947000_61947142_+|61947379_61947476_+|61947582_61947811_+|61947952_61948086_+|61948439_61948639_+|61948812_61948955_+|61949892_61950042_+|61950143_61950299_+|61950525_61950678_+|61950797_61950948_+|61951855_61951960_+|61953584_61953754_+
12144at7898	Duplicated	CM081447.1_RagTag	11258363	11303384	-	5111	993	0.8438	0.9983388704318937	0	12144at7898	11303092_11303384_-|11302807_11302945_-|11300077_11300179_-|11293687_11293800_-|11291422_11291552_-|11282849_11283019_-|11281793_11282013_-|11281361_11281486_-|11281054_11281125_-|11279301_11279415_-|11278784_11278852_-|11276943_11277077_-|11276651_11276827_-|11275659_11275764_-|11274813_11274917_-|11274428_11274592_-|11272762_11272963_-|11266390_11266515_-|11265899_11266100_-|11264390_11264653_-|11263756_11263863_-|11263510_11263615_-|11262343_11262519_-|11258364_11258536_-
12144at7898	Duplicated	CM081447.1_RagTag	11812843	11858641	-	5108	993	0.843	0.9983388704318937	0	12144at7898	11858349_11858641_-|11858064_11858202_-|11855289_11855391_-|11848507_11848620_-|11846226_11846356_-|11837724_11837894_-|11836539_11836759_-|11836107_11836232_-|11835802_11835873_-|11834047_11834161_-|11833530_11833598_-|11830669_11830803_-|11830377_11830553_-|11829384_11829489_-|11828535_11828639_-|11828149_11828313_-|11826497_11826698_-|11820880_11821005_-|11820386_11820587_-|11818855_11819118_-|11818219_11818326_-|11817974_11818079_-|11816808_11816984_-|11812844_11813016_-
121451at7898	Duplicated	ptg001634l_RagTag	15067	18957	-	1225	237	0.8845	1.0	0	121451at7898_0	18885_18957_-|18587_18759_-|18045_18218_-|17260_17421_-|15355_15443_-|15068_15224_-
121451at7898	Duplicated	CM081439.1_RagTag	91366203	91370106	+	1220	237	0.8809	1.0	0	121451at7898_0	91366204_91366276_+|91366403_91366575_+|91366957_91367130_+|91367749_91367910_+|91369731_91369819_+|91369950_91370106_+
121501at7898	Duplicated	ptg001092l_RagTag	15348	22266	-	818	150	0.8895	1.0	0	121501at7898_0	22198_22266_-|20595_20678_-|20128_20232_-|17698_17792_-|15880_15909_-|15591_15655_-|15349_15416_-
121501at7898	Duplicated	CM081452.1_RagTag	50707391	50714319	+	818	150	0.8895	1.0	0	121501at7898_0	50707392_50707460_+|50708984_50709067_+|50709430_50709534_+|50711887_50711981_+|50713774_50713803_+|50714019_50714083_+|50714252_50714319_+
121503at7898	Single	CM081456.1_RagTag	13081119	13107276	+	838	167	0.8644	1.0	0	121503at7898_0	13081120_13081192_+|13095999_13096114_+|13098375_13098467_+|13099467_13099562_+|13106966_13106998_+|13107081_13107133_+|13107210_13107276_+
121539at7898	Single	CM081457.1_RagTag	14574400	14582847	+	992	182	0.9349	0.947136563876652	0	121539at7898_0	14574401_14574535_+|14578370_14578487_+|14578778_14578920_+|14579013_14579126_+|14582713_14582847_+
121548at7898	Single	CM081442.1_RagTag	115268341	115275290	-	740	201	0.5588	0.9679715302491103	0	121548at7898_1	115275203_115275290_-|115274968_115275083_-|115271549_115271678_-|115271193_115271347_-|115268600_115268769_-|115268342_115268487_-
12156at7898	Duplicated	CM081447.1_RagTag	90274889	90325861	+	4635	967	0.7713	1.0	0	12156at7898_8	90274890_90275016_+|90292789_90292899_+|90303038_90303156_+|90303380_90303605_+|90312225_90312465_+|90312954_90313161_+|90314596_90314763_+|90314857_90315018_+|90315189_90315339_+|90315529_90315743_+|90319733_90319850_+|90319975_90320260_+|90320383_90320512_+|90320594_90320692_+|90321528_90321596_+|90321755_90321995_+|90322084_90322198_+|90322375_90322403_+|90324531_90324578_+|90324693_90324790_+|90325448_90325861_+
12156at7898	Duplicated	ptg004015l_RagTag	8132	54704	+	4633	967	0.7695	1.0	0	12156at7898_8	8133_8259_+|28193_28303_+|33349_33467_+|33693_33918_+|41147_41387_+|41897_42104_+|43672_43839_+|43933_44094_+|44254_44404_+|44595_44809_+|48681_48798_+|48924_49209_+|49332_49461_+|49543_49641_+|50477_50545_+|50704_50944_+|51033_51147_+|51325_51353_+|53374_53421_+|53536_53633_+|54291_54704_+
121575at7898	Single	CM081436.1_RagTag	68045994	68048163	+	521	134	0.6533	0.967741935483871	0	121575at7898_6	68045995_68046080_+|68046563_68046635_+|68047375_68047451_+|68047618_68047660_+|68047853_68047919_+|68048060_68048163_+
121580at7898	Single	CM081455.1_RagTag	61045513	61051584	-	609	137	0.7188	0.9696969696969697	0	121580at7898	61051424_61051584_-|61045955_61046064_-|61045514_61045722_-
121663at7898	Single	CM081437.1_RagTag	93284055	93301942	-	664	124	0.7362	0.9757575757575757	0	121663at7898_2	93301846_93301942_-|93298290_93298422_-|93297693_93297854_-|93284056_93284152_-
121672at7898	Single	CM081457.1_RagTag	18372448	18375802	+	686	151	0.7657	1.0	0	121672at7898_0	18372449_18372589_+|18374294_18374416_+|18374497_18374673_+|18375719_18375802_+
121682at7898	Single	CM081444.1_RagTag	1308402	1319338	+	493	149	0.5316	0.9740932642487047	0	121682at7898_8	1308403_1308474_+|1313322_1313388_+|1313463_1313577_+|1314931_1315027_+|1316378_1316463_+|1319212_1319338_+
121884at7898	Single	CM081440.1_RagTag	119385447	119390067	-	708	135	0.8156	0.9672131147540983	0	121884at7898_9	119389959_119390067_-|119389511_119389665_-|119388331_119388395_-|119385631_119385745_-|119385448_119385534_-
121894at7898	Duplicated	CM081436.1_RagTag	25098759	25104629	-	623	136	0.6561	1.0	0	121894at7898_5	25104556_25104629_-|25104138_25104230_-|25103596_25103694_-|25101936_25102065_-|25099187_25099252_-|25098760_25098864_-
121894at7898	Duplicated	ptg001645l_RagTag	42591	48414	-	623	136	0.6561	1.0	0	121894at7898_5	48341_48414_-|47923_48015_-|47216_47314_-|45800_45929_-|43019_43084_-|42592_42696_-
12190at7898	Single	CM081442.1_RagTag	108557741	108765938	+	5222	905	0.7644	1.0	0	12190at7898_0	108557742_108557781_+|108655586_108655732_+|108668012_108668149_+|108716885_108717018_+|108756611_108756713_+|108759890_108760141_+|108762521_108762754_+|108762884_108763126_+|108763294_108765938_+
121971at7898	Single	CM081437.1_RagTag	12524679	12541970	-	563	128	0.6797	0.9141104294478528	0	121971at7898_0	12541944_12541970_-|12536182_12536216_-|12535935_12536043_-|12533254_12533461_-|12524680_12524759_-
122037at7898	Single	CM081436.1_RagTag	128703973	128706448	-	637	134	0.7867	0.9933774834437086	0	122037at7898_1	128706182_128706448_-|128703974_128704156_-
12208at7898	Single	CM081448.1_RagTag	15622095	15686113	-	5105	985	0.8011	1.0	0	12208at7898_2	15685715_15686113_-|15664181_15664309_-|15663853_15664081_-|15659364_15659605_-|15658895_15658984_-|15657651_15657755_-|15657404_15657536_-|15657207_15657298_-|15656957_15657067_-|15654140_15654256_-|15652796_15652846_-|15644611_15644825_-|15644161_15644316_-|15638747_15638907_-|15636470_15636679_-|15632922_15633083_-|15632687_15632845_-|15631447_15631547_-|15631212_15631355_-|15626725_15626884_-|15626467_15626636_-|15624597_15624773_-|15622096_15622323_-
1220at7898	Single	CM081439.1_RagTag	98301921	98345087	+	5872	1288	0.4755	0.996617050067659	0	1220at7898_6	98301922_98302021_+|98308249_98308455_+|98308658_98308718_+|98309077_98309179_+|98309291_98309402_+|98309495_98309550_+|98314635_98314725_+|98314887_98315528_+|98318434_98320143_+|98320264_98321964_+|98322082_98322325_+|98322408_98322859_+|98322949_98323139_+|98326462_98326649_+|98326781_98326951_+|98327234_98327585_+|98327673_98327828_+|98327914_98328061_+|98328129_98328241_+|98328377_98328575_+|98328690_98328856_+|98336493_98336631_+|98339256_98339512_+|98344506_98344646_+|98344734_98345087_+
12210at7898	Single	CM081454.1_RagTag	50401126	50433601	+	3543	978	0.5792	1.0	0	12210at7898_7	50401127_50401234_+|50416327_50416473_+|50416620_50416703_+|50417641_50417755_+|50417932_50418602_+|50418735_50418854_+|50419008_50419131_+|50419336_50419442_+|50419571_50419656_+|50419742_50419874_+|50423286_50423382_+|50423509_50423679_+|50423754_50423908_+|50424020_50424197_+|50424283_50424449_+|50426045_50426179_+|50426259_50426323_+|50426428_50426570_+|50426665_50426768_+|50426865_50427041_+|50430765_50431001_+|50431241_50431435_+|50431817_50431947_+|50433523_50433601_+
122116at7898	Single	CM081451.1_RagTag	35742281	35743894	-	610	173	0.6417	0.9303482587064676	0	122116at7898_6	35743826_35743894_-|35743496_35743594_-|35743238_35743307_-|35742968_35743100_-|35742438_35742546_-|35742282_35742362_-
12211at7898	Single	CM081444.1_RagTag	87835770	87868904	-	4830	1090	0.7157	0.994535519125683	0	12211at7898_3	87868722_87868904_-|87868523_87868629_-|87861910_87862076_-|87860673_87860831_-|87860243_87860492_-|87858827_87858909_-|87858339_87858706_-|87857955_87858181_-|87856320_87856420_-|87855090_87855192_-|87854794_87854983_-|87851441_87851623_-|87850993_87851107_-|87850677_87850804_-|87848168_87848302_-|87847943_87848032_-|87847573_87847763_-|87847134_87847249_-|87844976_87845105_-|87840941_87841126_-|87840098_87840329_-|87837530_87837643_-|87835973_87836135_-|87835771_87835850_-
122122at7898	Single	CM081442.1_RagTag	116507619	116520133	-	632	184	0.6068	0.9579439252336449	0	122122at7898	116520058_116520133_-|116514002_116514144_-|116513769_116513924_-|116507620_116507853_-
122208at7898	Single	CM081442.1_RagTag	82849702	82855653	+	773	146	0.8652	1.0	0	122208at7898_4	82849703_82849797_+|82853786_82853938_+|82854012_82854058_+|82855415_82855653_+
122218at7898	Single	CM081449.1_RagTag	44145319	44155246	-	663	167	0.6834	1.0	0	122218at7898_3	44155213_44155246_-|44151359_44151521_-|44151159_44151261_-|44147893_44148096_-|44145320_44145385_-
122289at7898	Single	CM081436.1_RagTag	132112662	132117216	-	847	154	0.9306	1.0	0	122289at7898_0	132117115_132117216_-|132116857_132116916_-|132115987_132116123_-|132112895_132112979_-|132112663_132112797_-
122398at7898	Single	CM081449.1_RagTag	102894628	102920013	-	683	143	0.7471	0.9613259668508287	0	122398at7898_4	102919946_102920013_-|102906648_102906751_-|102906302_102906435_-|102899877_102899955_-|102894629_102894765_-
122416at7898	Duplicated	ptg002884l_RagTag	46338	52850	-	886	157	0.8667	1.0	0	122416at7898_0	52716_52850_-|52104_52131_-|48479_48622_-|48069_48242_-|47914_47991_-|46339_46364_-
122416at7898	Duplicated	CM081448.1_RagTag	39540406	39546908	-	886	157	0.8667	1.0	0	122416at7898_0	39546774_39546908_-|39546159_39546186_-|39542547_39542690_-|39542137_39542310_-|39541982_39542059_-|39540407_39540432_-
122499at7898	Duplicated	CM081437.1_RagTag	6597847	6621187	+	918	147	0.9775	1.0	0	122499at7898_0	6597848_6597946_+|6606061_6606171_+|6620485_6620529_+|6620629_6620713_+|6620994_6621187_+
122499at7898	Duplicated	ptg003967l_RagTag	16159	40792	+	915	147	0.9719	1.0	0	122499at7898_0	16160_16258_+|24375_24485_+|40083_40127_+|40227_40311_+|40599_40792_+
122554at7898	Duplicated	CM081444.1_RagTag	48097202	48102474	-	626	122	0.7887	0.9466666666666667	0	122554at7898_6	48102358_48102474_-|48102202_48102275_-|48102017_48102074_-|48097604_48097676_-|48097203_48097306_-
122554at7898	Duplicated	CM081444.1_RagTag	47433245	47437462	-	625	122	0.7817	0.9466666666666667	0	122554at7898_6	47437346_47437462_-|47437190_47437263_-|47437005_47437062_-|47433659_47433731_-|47433246_47433349_-
122559at7898	Duplicated	CM081445.1_RagTag	38020342	38062744	+	714	120	0.8859	1.0	0	122559at7898_4	38020343_38020485_+|38033339_38033381_+|38037884_38037925_+|38057918_38057997_+|38062606_38062744_+
122559at7898	Duplicated	CM081445.1_RagTag	36654442	36696792	+	714	120	0.8859	1.0	0	122559at7898_4	36654443_36654585_+|36667424_36667466_+|36671961_36672002_+|36691948_36692027_+|36696654_36696792_+
