Gene stable ID	Transcript stable ID
ENSCGOG00000002824	ENSCGOT00000006362
ENSCGOG00000002824	ENSCGOT00000006390
ENSCGOG00000002824	ENSCGOT00000006446
ENSCGOG00000002824	ENSCGOT00000006456
ENSCGOG00000002824	ENSCGOT00000006471
ENSCGOG00000002824	ENSCGOT00000006472
ENSCGOG00000002825	ENSCGOT00000007704
ENSCGOG00000002825	ENSCGOT00000007995
ENSCGOG00000002825	ENSCGOT00000007999
ENSCGOG00000002825	ENSCGOT00000008024
ENSCGOG00000002825	ENSCGOT00000008029
ENSCGOG00000002825	ENSCGOT00000008050
ENSCGOG00000002826	ENSCGOT00000005797
ENSCGOG00000002827	ENSCGOT00000005817
ENSCGOG00000002827	ENSCGOT00000005838
ENSCGOG00000002828	ENSCGOT00000007814
ENSCGOG00000002828	ENSCGOT00000007826
ENSCGOG00000002828	ENSCGOT00000007910
ENSCGOG00000002828	ENSCGOT00000007962
ENSCGOG00000002828	ENSCGOT00000007983
ENSCGOG00000002828	ENSCGOT00000008028
ENSCGOG00000002829	ENSCGOT00000006301
ENSCGOG00000002829	ENSCGOT00000006347
ENSCGOG00000002829	ENSCGOT00000006357
ENSCGOG00000002830	ENSCGOT00000005803
ENSCGOG00000002830	ENSCGOT00000005811
ENSCGOG00000002830	ENSCGOT00000005822
ENSCGOG00000002831	ENSCGOT00000005854
ENSCGOG00000002832	ENSCGOT00000006587
ENSCGOG00000002832	ENSCGOT00000006661
ENSCGOG00000002832	ENSCGOT00000006665
ENSCGOG00000002832	ENSCGOT00000006666
ENSCGOG00000002832	ENSCGOT00000006683
ENSCGOG00000002833	ENSCGOT00000005813
ENSCGOG00000002834	ENSCGOT00000005815
ENSCGOG00000002835	ENSCGOT00000005831
ENSCGOG00000002836	ENSCGOT00000005821
ENSCGOG00000002837	ENSCGOT00000006165
ENSCGOG00000002837	ENSCGOT00000006169
ENSCGOG00000002837	ENSCGOT00000006222
ENSCGOG00000002837	ENSCGOT00000006228
ENSCGOG00000002838	ENSCGOT00000005857
ENSCGOG00000002839	ENSCGOT00000005829
ENSCGOG00000002840	ENSCGOT00000005830
ENSCGOG00000002840	ENSCGOT00000005835
ENSCGOG00000002841	ENSCGOT00000005846
ENSCGOG00000002842	ENSCGOT00000005834
ENSCGOG00000002843	ENSCGOT00000005839
ENSCGOG00000002844	ENSCGOT00000005841
ENSCGOG00000002845	ENSCGOT00000006522
ENSCGOG00000002845	ENSCGOT00000006524
ENSCGOG00000002845	ENSCGOT00000006558
ENSCGOG00000002845	ENSCGOT00000006567
ENSCGOG00000002846	ENSCGOT00000007649
ENSCGOG00000002846	ENSCGOT00000007672
ENSCGOG00000002846	ENSCGOT00000007739
ENSCGOG00000002846	ENSCGOT00000007860
ENSCGOG00000002846	ENSCGOT00000007923
ENSCGOG00000002847	ENSCGOT00000007188
ENSCGOG00000002847	ENSCGOT00000007261
ENSCGOG00000002847	ENSCGOT00000007284
ENSCGOG00000002847	ENSCGOT00000007335
ENSCGOG00000002848	ENSCGOT00000005855
ENSCGOG00000002849	ENSCGOT00000005851
ENSCGOG00000002850	ENSCGOT00000005860
ENSCGOG00000002851	ENSCGOT00000005898
ENSCGOG00000002851	ENSCGOT00000005905
ENSCGOG00000002851	ENSCGOT00000005918
ENSCGOG00000002851	ENSCGOT00000005929
ENSCGOG00000002852	ENSCGOT00000005870
ENSCGOG00000002852	ENSCGOT00000005875
ENSCGOG00000002853	ENSCGOT00000005873
ENSCGOG00000002854	ENSCGOT00000005859
ENSCGOG00000002855	ENSCGOT00000005983
ENSCGOG00000002855	ENSCGOT00000005995
ENSCGOG00000002856	ENSCGOT00000005869
ENSCGOG00000002857	ENSCGOT00000005879
ENSCGOG00000002858	ENSCGOT00000005943
ENSCGOG00000002858	ENSCGOT00000005954
ENSCGOG00000002859	ENSCGOT00000005986
ENSCGOG00000002859	ENSCGOT00000006018
ENSCGOG00000002860	ENSCGOT00000005909
ENSCGOG00000002860	ENSCGOT00000005915
ENSCGOG00000002860	ENSCGOT00000005922
ENSCGOG00000002861	ENSCGOT00000005871
ENSCGOG00000002862	ENSCGOT00000006146
ENSCGOG00000002862	ENSCGOT00000006206
ENSCGOG00000002863	ENSCGOT00000006356
ENSCGOG00000002863	ENSCGOT00000006414
ENSCGOG00000002863	ENSCGOT00000006468
ENSCGOG00000002863	ENSCGOT00000006505
ENSCGOG00000002864	ENSCGOT00000006333
ENSCGOG00000002864	ENSCGOT00000006388
ENSCGOG00000002864	ENSCGOT00000006396
ENSCGOG00000002865	ENSCGOT00000008384
ENSCGOG00000002865	ENSCGOT00000008422
ENSCGOG00000002865	ENSCGOT00000008546
ENSCGOG00000002865	ENSCGOT00000008572
ENSCGOG00000002865	ENSCGOT00000008727
ENSCGOG00000002865	ENSCGOT00000008789
ENSCGOG00000002865	ENSCGOT00000008897
ENSCGOG00000002865	ENSCGOT00000008997
ENSCGOG00000002865	ENSCGOT00000009063
ENSCGOG00000002865	ENSCGOT00000009124
ENSCGOG00000002866	ENSCGOT00000005888
ENSCGOG00000002866	ENSCGOT00000005900
ENSCGOG00000002866	ENSCGOT00000005907
ENSCGOG00000002867	ENSCGOT00000005890
ENSCGOG00000002868	ENSCGOT00000005878
ENSCGOG00000002869	ENSCGOT00000005887
ENSCGOG00000002870	ENSCGOT00000005933
ENSCGOG00000002870	ENSCGOT00000006267
ENSCGOG00000002870	ENSCGOT00000006311
ENSCGOG00000002870	ENSCGOT00000006316
ENSCGOG00000002870	ENSCGOT00000006349
ENSCGOG00000002870	ENSCGOT00000006418
ENSCGOG00000002870	ENSCGOT00000006463
ENSCGOG00000002870	ENSCGOT00000006551
ENSCGOG00000002870	ENSCGOT00000006594
ENSCGOG00000002870	ENSCGOT00000006622
ENSCGOG00000002871	ENSCGOT00000005893
ENSCGOG00000002871	ENSCGOT00000005912
ENSCGOG00000002871	ENSCGOT00000005961
ENSCGOG00000002871	ENSCGOT00000005972
ENSCGOG00000002871	ENSCGOT00000005976
ENSCGOG00000002872	ENSCGOT00000005897
ENSCGOG00000002873	ENSCGOT00000005919
ENSCGOG00000002873	ENSCGOT00000005925
ENSCGOG00000002874	ENSCGOT00000005910
ENSCGOG00000002875	ENSCGOT00000007160
ENSCGOG00000002875	ENSCGOT00000007553
ENSCGOG00000002875	ENSCGOT00000007555
ENSCGOG00000002875	ENSCGOT00000007556
ENSCGOG00000002875	ENSCGOT00000007568
ENSCGOG00000002875	ENSCGOT00000007588
ENSCGOG00000002875	ENSCGOT00000007591
ENSCGOG00000002875	ENSCGOT00000007610
ENSCGOG00000002875	ENSCGOT00000007634
ENSCGOG00000002875	ENSCGOT00000007680
ENSCGOG00000002876	ENSCGOT00000005985
ENSCGOG00000002877	ENSCGOT00000006975
ENSCGOG00000002877	ENSCGOT00000007093
ENSCGOG00000002877	ENSCGOT00000007124
ENSCGOG00000002877	ENSCGOT00000007191
ENSCGOG00000002878	ENSCGOT00000006025
ENSCGOG00000002878	ENSCGOT00000006046
ENSCGOG00000002879	ENSCGOT00000005911
ENSCGOG00000002879	ENSCGOT00000005913
ENSCGOG00000002880	ENSCGOT00000005917
ENSCGOG00000002881	ENSCGOT00000005916
ENSCGOG00000002882	ENSCGOT00000010560
ENSCGOG00000002882	ENSCGOT00000010576
ENSCGOG00000002882	ENSCGOT00000011063
ENSCGOG00000002882	ENSCGOT00000011071
ENSCGOG00000002882	ENSCGOT00000011103
ENSCGOG00000002882	ENSCGOT00000011152
ENSCGOG00000002882	ENSCGOT00000011244
ENSCGOG00000002882	ENSCGOT00000011267
ENSCGOG00000002882	ENSCGOT00000011272
ENSCGOG00000002882	ENSCGOT00000011393
ENSCGOG00000002883	ENSCGOT00000005965
ENSCGOG00000002883	ENSCGOT00000005974
ENSCGOG00000002884	ENSCGOT00000005927
ENSCGOG00000002885	ENSCGOT00000005997
ENSCGOG00000002885	ENSCGOT00000006011
ENSCGOG00000002886	ENSCGOT00000006941
ENSCGOG00000002886	ENSCGOT00000007078
ENSCGOG00000002886	ENSCGOT00000007095
ENSCGOG00000002887	ENSCGOT00000005928
ENSCGOG00000002888	ENSCGOT00000005966
ENSCGOG00000002889	ENSCGOT00000007531
ENSCGOG00000002889	ENSCGOT00000007613
ENSCGOG00000002889	ENSCGOT00000007617
ENSCGOG00000002889	ENSCGOT00000007620
ENSCGOG00000002890	ENSCGOT00000005932
ENSCGOG00000002891	ENSCGOT00000005945
ENSCGOG00000002891	ENSCGOT00000005953
ENSCGOG00000002892	ENSCGOT00000005941
ENSCGOG00000002893	ENSCGOT00000005947
ENSCGOG00000002893	ENSCGOT00000005948
ENSCGOG00000002894	ENSCGOT00000005934
ENSCGOG00000002895	ENSCGOT00000005935
ENSCGOG00000002896	ENSCGOT00000006720
ENSCGOG00000002896	ENSCGOT00000006823
ENSCGOG00000002896	ENSCGOT00000006888
ENSCGOG00000002896	ENSCGOT00000006901
ENSCGOG00000002896	ENSCGOT00000006951
ENSCGOG00000002897	ENSCGOT00000005937
ENSCGOG00000002898	ENSCGOT00000005940
ENSCGOG00000002899	ENSCGOT00000010820
ENSCGOG00000002899	ENSCGOT00000010823
ENSCGOG00000002899	ENSCGOT00000011028
ENSCGOG00000002899	ENSCGOT00000011037
ENSCGOG00000002899	ENSCGOT00000011043
ENSCGOG00000002899	ENSCGOT00000011327
ENSCGOG00000002899	ENSCGOT00000011335
ENSCGOG00000002899	ENSCGOT00000011376
ENSCGOG00000002899	ENSCGOT00000011434
ENSCGOG00000002899	ENSCGOT00000011490
ENSCGOG00000002900	ENSCGOT00000005979
ENSCGOG00000002900	ENSCGOT00000006117
ENSCGOG00000002900	ENSCGOT00000006124
ENSCGOG00000002900	ENSCGOT00000006130
ENSCGOG00000002900	ENSCGOT00000006138
ENSCGOG00000002900	ENSCGOT00000006141
ENSCGOG00000002900	ENSCGOT00000006147
ENSCGOG00000002900	ENSCGOT00000006156
ENSCGOG00000002901	ENSCGOT00000011183
ENSCGOG00000002901	ENSCGOT00000011486
ENSCGOG00000002901	ENSCGOT00000011526
ENSCGOG00000002901	ENSCGOT00000011544
ENSCGOG00000002901	ENSCGOT00000011670
ENSCGOG00000002901	ENSCGOT00000011698
ENSCGOG00000002901	ENSCGOT00000011749
ENSCGOG00000002901	ENSCGOT00000012029
ENSCGOG00000002901	ENSCGOT00000012118
ENSCGOG00000002901	ENSCGOT00000012150
ENSCGOG00000002902	ENSCGOT00000011295
ENSCGOG00000002902	ENSCGOT00000011306
ENSCGOG00000002902	ENSCGOT00000011324
ENSCGOG00000002902	ENSCGOT00000011341
ENSCGOG00000002902	ENSCGOT00000011356
ENSCGOG00000002902	ENSCGOT00000011366
ENSCGOG00000002903	ENSCGOT00000006602
ENSCGOG00000002903	ENSCGOT00000006633
ENSCGOG00000002903	ENSCGOT00000006719
ENSCGOG00000002903	ENSCGOT00000006725
ENSCGOG00000002903	ENSCGOT00000006755
ENSCGOG00000002904	ENSCGOT00000006033
ENSCGOG00000002904	ENSCGOT00000006071
ENSCGOG00000002905	ENSCGOT00000008094
ENSCGOG00000002905	ENSCGOT00000008103
ENSCGOG00000002905	ENSCGOT00000008152
ENSCGOG00000002905	ENSCGOT00000008192
ENSCGOG00000002905	ENSCGOT00000008204
ENSCGOG00000002905	ENSCGOT00000008316
ENSCGOG00000002905	ENSCGOT00000008377
ENSCGOG00000002906	ENSCGOT00000005960
ENSCGOG00000002907	ENSCGOT00000006083
ENSCGOG00000002907	ENSCGOT00000006144
ENSCGOG00000002908	ENSCGOT00000012985
ENSCGOG00000002908	ENSCGOT00000012992
ENSCGOG00000002908	ENSCGOT00000013000
ENSCGOG00000002908	ENSCGOT00000013775
ENSCGOG00000002908	ENSCGOT00000013790
ENSCGOG00000002908	ENSCGOT00000013792
ENSCGOG00000002908	ENSCGOT00000013795
ENSCGOG00000002908	ENSCGOT00000013802
ENSCGOG00000002908	ENSCGOT00000013952
ENSCGOG00000002908	ENSCGOT00000013955
ENSCGOG00000002909	ENSCGOT00000005956
ENSCGOG00000002909	ENSCGOT00000005963
ENSCGOG00000002909	ENSCGOT00000005973
ENSCGOG00000002909	ENSCGOT00000005981
ENSCGOG00000002909	ENSCGOT00000006007
ENSCGOG00000002909	ENSCGOT00000006012
ENSCGOG00000002909	ENSCGOT00000006056
ENSCGOG00000002909	ENSCGOT00000006061
ENSCGOG00000002909	ENSCGOT00000006063
ENSCGOG00000002909	ENSCGOT00000006087
ENSCGOG00000002910	ENSCGOT00000008350
ENSCGOG00000002910	ENSCGOT00000008362
ENSCGOG00000002910	ENSCGOT00000008372
ENSCGOG00000002910	ENSCGOT00000008818
ENSCGOG00000002910	ENSCGOT00000008901
ENSCGOG00000002910	ENSCGOT00000008999
ENSCGOG00000002910	ENSCGOT00000009077
ENSCGOG00000002910	ENSCGOT00000009118
ENSCGOG00000002911	ENSCGOT00000005955
ENSCGOG00000002912	ENSCGOT00000006642
ENSCGOG00000002912	ENSCGOT00000006651
ENSCGOG00000002912	ENSCGOT00000006680
ENSCGOG00000002912	ENSCGOT00000006693
ENSCGOG00000002912	ENSCGOT00000006718
ENSCGOG00000002913	ENSCGOT00000005958
ENSCGOG00000002914	ENSCGOT00000006043
ENSCGOG00000002914	ENSCGOT00000006054
ENSCGOG00000002914	ENSCGOT00000006075
ENSCGOG00000002914	ENSCGOT00000006076
ENSCGOG00000002914	ENSCGOT00000006078
ENSCGOG00000002914	ENSCGOT00000006096
ENSCGOG00000002915	ENSCGOT00000005978
ENSCGOG00000002915	ENSCGOT00000005989
ENSCGOG00000002916	ENSCGOT00000006120
ENSCGOG00000002917	ENSCGOT00000005990
ENSCGOG00000002917	ENSCGOT00000005996
ENSCGOG00000002917	ENSCGOT00000006000
ENSCGOG00000002918	ENSCGOT00000005980
ENSCGOG00000002918	ENSCGOT00000005984
ENSCGOG00000002919	ENSCGOT00000006255
ENSCGOG00000002919	ENSCGOT00000006293
ENSCGOG00000002919	ENSCGOT00000006298
ENSCGOG00000002919	ENSCGOT00000006313
ENSCGOG00000002919	ENSCGOT00000006320
ENSCGOG00000002920	ENSCGOT00000005982
ENSCGOG00000002921	ENSCGOT00000005977
ENSCGOG00000002921	ENSCGOT00000005988
ENSCGOG00000002921	ENSCGOT00000005994
ENSCGOG00000002922	ENSCGOT00000010814
ENSCGOG00000002922	ENSCGOT00000010827
ENSCGOG00000002922	ENSCGOT00000011285
ENSCGOG00000002922	ENSCGOT00000011412
ENSCGOG00000002922	ENSCGOT00000011443
ENSCGOG00000002922	ENSCGOT00000011535
ENSCGOG00000002922	ENSCGOT00000011631
ENSCGOG00000002922	ENSCGOT00000011713
ENSCGOG00000002922	ENSCGOT00000011774
ENSCGOG00000002922	ENSCGOT00000011818
ENSCGOG00000002923	ENSCGOT00000006578
ENSCGOG00000002923	ENSCGOT00000006722
ENSCGOG00000002923	ENSCGOT00000006748
ENSCGOG00000002923	ENSCGOT00000006809
ENSCGOG00000002924	ENSCGOT00000006060
ENSCGOG00000002924	ENSCGOT00000006077
ENSCGOG00000002924	ENSCGOT00000006085
ENSCGOG00000002924	ENSCGOT00000006091
ENSCGOG00000002924	ENSCGOT00000006095
ENSCGOG00000002925	ENSCGOT00000005987
ENSCGOG00000002926	ENSCGOT00000007171
ENSCGOG00000002926	ENSCGOT00000007179
ENSCGOG00000002926	ENSCGOT00000007220
ENSCGOG00000002926	ENSCGOT00000007283
ENSCGOG00000002926	ENSCGOT00000007311
ENSCGOG00000002926	ENSCGOT00000007330
ENSCGOG00000002926	ENSCGOT00000007387
ENSCGOG00000002927	ENSCGOT00000005991
ENSCGOG00000002928	ENSCGOT00000005999
ENSCGOG00000002928	ENSCGOT00000006008
ENSCGOG00000002929	ENSCGOT00000005992
ENSCGOG00000002930	ENSCGOT00000006020
ENSCGOG00000002930	ENSCGOT00000006035
ENSCGOG00000002930	ENSCGOT00000006039
ENSCGOG00000002931	ENSCGOT00000012658
ENSCGOG00000002931	ENSCGOT00000012955
ENSCGOG00000002931	ENSCGOT00000013095
ENSCGOG00000002931	ENSCGOT00000013182
ENSCGOG00000002931	ENSCGOT00000013447
ENSCGOG00000002931	ENSCGOT00000013503
ENSCGOG00000002931	ENSCGOT00000013627
ENSCGOG00000002931	ENSCGOT00000014027
ENSCGOG00000002931	ENSCGOT00000014087
ENSCGOG00000002931	ENSCGOT00000014293
ENSCGOG00000002932	ENSCGOT00000005998
ENSCGOG00000002933	ENSCGOT00000006208
ENSCGOG00000002934	ENSCGOT00000006004
ENSCGOG00000002935	ENSCGOT00000006041
ENSCGOG00000002935	ENSCGOT00000006070
ENSCGOG00000002935	ENSCGOT00000006082
ENSCGOG00000002935	ENSCGOT00000006084
ENSCGOG00000002935	ENSCGOT00000006086
ENSCGOG00000002936	ENSCGOT00000006010
ENSCGOG00000002937	ENSCGOT00000006015
ENSCGOG00000002938	ENSCGOT00000006024
ENSCGOG00000002938	ENSCGOT00000006030
ENSCGOG00000002939	ENSCGOT00000006022
ENSCGOG00000002940	ENSCGOT00000006310
ENSCGOG00000002940	ENSCGOT00000006367
ENSCGOG00000002940	ENSCGOT00000006395
ENSCGOG00000002940	ENSCGOT00000006458
ENSCGOG00000002940	ENSCGOT00000006536
ENSCGOG00000002940	ENSCGOT00000006579
ENSCGOG00000002941	ENSCGOT00000016102
ENSCGOG00000002941	ENSCGOT00000016689
ENSCGOG00000002941	ENSCGOT00000016730
ENSCGOG00000002941	ENSCGOT00000016925
ENSCGOG00000002941	ENSCGOT00000017057
ENSCGOG00000002941	ENSCGOT00000017301
ENSCGOG00000002941	ENSCGOT00000017375
ENSCGOG00000002941	ENSCGOT00000017417
ENSCGOG00000002942	ENSCGOT00000006236
ENSCGOG00000002942	ENSCGOT00000006245
ENSCGOG00000002942	ENSCGOT00000006246
ENSCGOG00000002943	ENSCGOT00000006102
ENSCGOG00000002943	ENSCGOT00000006111
ENSCGOG00000002943	ENSCGOT00000006127
ENSCGOG00000002944	ENSCGOT00000006029
ENSCGOG00000002945	ENSCGOT00000006031
ENSCGOG00000002946	ENSCGOT00000006036
ENSCGOG00000002947	ENSCGOT00000006042
ENSCGOG00000002948	ENSCGOT00000006034
ENSCGOG00000002948	ENSCGOT00000006038
ENSCGOG00000002948	ENSCGOT00000006045
ENSCGOG00000002949	ENSCGOT00000009991
ENSCGOG00000002949	ENSCGOT00000010004
ENSCGOG00000002949	ENSCGOT00000010013
ENSCGOG00000002949	ENSCGOT00000010239
ENSCGOG00000002949	ENSCGOT00000010247
ENSCGOG00000002949	ENSCGOT00000010322
ENSCGOG00000002949	ENSCGOT00000010352
ENSCGOG00000002949	ENSCGOT00000010373
ENSCGOG00000002949	ENSCGOT00000010452
ENSCGOG00000002950	ENSCGOT00000006050
ENSCGOG00000002951	ENSCGOT00000007339
ENSCGOG00000002951	ENSCGOT00000007558
ENSCGOG00000002951	ENSCGOT00000007578
ENSCGOG00000002951	ENSCGOT00000007589
ENSCGOG00000002952	ENSCGOT00000006049
ENSCGOG00000002952	ENSCGOT00000006052
ENSCGOG00000002953	ENSCGOT00000006097
ENSCGOG00000002953	ENSCGOT00000006104
ENSCGOG00000002954	ENSCGOT00000006055
ENSCGOG00000002955	ENSCGOT00000006057
ENSCGOG00000002956	ENSCGOT00000006058
ENSCGOG00000002957	ENSCGOT00000006062
ENSCGOG00000002958	ENSCGOT00000006108
ENSCGOG00000002958	ENSCGOT00000006125
ENSCGOG00000002959	ENSCGOT00000006064
ENSCGOG00000002959	ENSCGOT00000006069
ENSCGOG00000002960	ENSCGOT00000006074
ENSCGOG00000002961	ENSCGOT00000006840
ENSCGOG00000002961	ENSCGOT00000006850
ENSCGOG00000002961	ENSCGOT00000006872
ENSCGOG00000002961	ENSCGOT00000006920
ENSCGOG00000002962	ENSCGOT00000006092
ENSCGOG00000002962	ENSCGOT00000006105
ENSCGOG00000002963	ENSCGOT00000006081
ENSCGOG00000002964	ENSCGOT00000006107
ENSCGOG00000002964	ENSCGOT00000006140
ENSCGOG00000002964	ENSCGOT00000006172
ENSCGOG00000002964	ENSCGOT00000006192
ENSCGOG00000002965	ENSCGOT00000006088
ENSCGOG00000002966	ENSCGOT00000006094
ENSCGOG00000002967	ENSCGOT00000006093
ENSCGOG00000002967	ENSCGOT00000006101
ENSCGOG00000002968	ENSCGOT00000007260
ENSCGOG00000002968	ENSCGOT00000007268
ENSCGOG00000002968	ENSCGOT00000007362
ENSCGOG00000002968	ENSCGOT00000007376
ENSCGOG00000002968	ENSCGOT00000007382
ENSCGOG00000002968	ENSCGOT00000007390
ENSCGOG00000002968	ENSCGOT00000007403
ENSCGOG00000002969	ENSCGOT00000006103
ENSCGOG00000002970	ENSCGOT00000006110
ENSCGOG00000002971	ENSCGOT00000006114
ENSCGOG00000002972	ENSCGOT00000006126
ENSCGOG00000002973	ENSCGOT00000006123
ENSCGOG00000002974	ENSCGOT00000006277
ENSCGOG00000002974	ENSCGOT00000006294
ENSCGOG00000002974	ENSCGOT00000006335
ENSCGOG00000002974	ENSCGOT00000006342
ENSCGOG00000002975	ENSCGOT00000006129
ENSCGOG00000002976	ENSCGOT00000006134
ENSCGOG00000002977	ENSCGOT00000006131
ENSCGOG00000002977	ENSCGOT00000006136
ENSCGOG00000002978	ENSCGOT00000006205
ENSCGOG00000002978	ENSCGOT00000006253
ENSCGOG00000002978	ENSCGOT00000006280
ENSCGOG00000002978	ENSCGOT00000006296
ENSCGOG00000002978	ENSCGOT00000006304
ENSCGOG00000002979	ENSCGOT00000009516
ENSCGOG00000002979	ENSCGOT00000009549
ENSCGOG00000002979	ENSCGOT00000009589
ENSCGOG00000002979	ENSCGOT00000009599
ENSCGOG00000002979	ENSCGOT00000009637
ENSCGOG00000002979	ENSCGOT00000009684
ENSCGOG00000002979	ENSCGOT00000009709
ENSCGOG00000002979	ENSCGOT00000009741
ENSCGOG00000002979	ENSCGOT00000009758
ENSCGOG00000002980	ENSCGOT00000006160
ENSCGOG00000002980	ENSCGOT00000006161
ENSCGOG00000002981	ENSCGOT00000006139
ENSCGOG00000002982	ENSCGOT00000006142
ENSCGOG00000002982	ENSCGOT00000006145
ENSCGOG00000002983	ENSCGOT00000008145
ENSCGOG00000002983	ENSCGOT00000008149
ENSCGOG00000002983	ENSCGOT00000008161
ENSCGOG00000002983	ENSCGOT00000008175
ENSCGOG00000002983	ENSCGOT00000008200
ENSCGOG00000002983	ENSCGOT00000008202
ENSCGOG00000002983	ENSCGOT00000008212
ENSCGOG00000002983	ENSCGOT00000008281
ENSCGOG00000002983	ENSCGOT00000008307
ENSCGOG00000002983	ENSCGOT00000008310
ENSCGOG00000002984	ENSCGOT00000006653
ENSCGOG00000002984	ENSCGOT00000006672
ENSCGOG00000002984	ENSCGOT00000006679
ENSCGOG00000002984	ENSCGOT00000006681
ENSCGOG00000002984	ENSCGOT00000006686
ENSCGOG00000002984	ENSCGOT00000006692
ENSCGOG00000002985	ENSCGOT00000006149
ENSCGOG00000002986	ENSCGOT00000006882
ENSCGOG00000002986	ENSCGOT00000006886
ENSCGOG00000002986	ENSCGOT00000006898
ENSCGOG00000002986	ENSCGOT00000006915
ENSCGOG00000002986	ENSCGOT00000006930
ENSCGOG00000002986	ENSCGOT00000006938
ENSCGOG00000002986	ENSCGOT00000006959
ENSCGOG00000002986	ENSCGOT00000006961
ENSCGOG00000002987	ENSCGOT00000006150
ENSCGOG00000002988	ENSCGOT00000006153
ENSCGOG00000002989	ENSCGOT00000006201
ENSCGOG00000002990	ENSCGOT00000006598
ENSCGOG00000002990	ENSCGOT00000006603
ENSCGOG00000002990	ENSCGOT00000006621
ENSCGOG00000002990	ENSCGOT00000006629
ENSCGOG00000002990	ENSCGOT00000006646
ENSCGOG00000002990	ENSCGOT00000006662
ENSCGOG00000002990	ENSCGOT00000006669
ENSCGOG00000002990	ENSCGOT00000006687
ENSCGOG00000002990	ENSCGOT00000006698
ENSCGOG00000002990	ENSCGOT00000006728
ENSCGOG00000002991	ENSCGOT00000009095
ENSCGOG00000002991	ENSCGOT00000009497
ENSCGOG00000002991	ENSCGOT00000009568
ENSCGOG00000002991	ENSCGOT00000009762
ENSCGOG00000002991	ENSCGOT00000009791
ENSCGOG00000002991	ENSCGOT00000009827
ENSCGOG00000002991	ENSCGOT00000010012
ENSCGOG00000002991	ENSCGOT00000010092
ENSCGOG00000002992	ENSCGOT00000006152
ENSCGOG00000002993	ENSCGOT00000008110
ENSCGOG00000002993	ENSCGOT00000008159
ENSCGOG00000002993	ENSCGOT00000008177
ENSCGOG00000002993	ENSCGOT00000008248
ENSCGOG00000002993	ENSCGOT00000008325
ENSCGOG00000002993	ENSCGOT00000008328
ENSCGOG00000002994	ENSCGOT00000006157
ENSCGOG00000002994	ENSCGOT00000006159
ENSCGOG00000002994	ENSCGOT00000006162
ENSCGOG00000002995	ENSCGOT00000006163
ENSCGOG00000002996	ENSCGOT00000006166
ENSCGOG00000002996	ENSCGOT00000006188
ENSCGOG00000002996	ENSCGOT00000006240
ENSCGOG00000002996	ENSCGOT00000006305
ENSCGOG00000002996	ENSCGOT00000006307
ENSCGOG00000002996	ENSCGOT00000006513
ENSCGOG00000002996	ENSCGOT00000006519
ENSCGOG00000002996	ENSCGOT00000006534
ENSCGOG00000002996	ENSCGOT00000006555
ENSCGOG00000002996	ENSCGOT00000006584
ENSCGOG00000002997	ENSCGOT00000006199
ENSCGOG00000002998	ENSCGOT00000006164
ENSCGOG00000002999	ENSCGOT00000006283
ENSCGOG00000002999	ENSCGOT00000006297
ENSCGOG00000002999	ENSCGOT00000006314
ENSCGOG00000002999	ENSCGOT00000006318
ENSCGOG00000003000	ENSCGOT00000006174
ENSCGOG00000003001	ENSCGOT00000006168
ENSCGOG00000003001	ENSCGOT00000006170
ENSCGOG00000003002	ENSCGOT00000006171
ENSCGOG00000003002	ENSCGOT00000006175
ENSCGOG00000003002	ENSCGOT00000006183
ENSCGOG00000003003	ENSCGOT00000006173
ENSCGOG00000003004	ENSCGOT00000006178
ENSCGOG00000003005	ENSCGOT00000006338
ENSCGOG00000003006	ENSCGOT00000006179
ENSCGOG00000003007	ENSCGOT00000006181
ENSCGOG00000003007	ENSCGOT00000006184
ENSCGOG00000003008	ENSCGOT00000006182
ENSCGOG00000003009	ENSCGOT00000007529
ENSCGOG00000003009	ENSCGOT00000007663
ENSCGOG00000003009	ENSCGOT00000007694
ENSCGOG00000003009	ENSCGOT00000007736
ENSCGOG00000003009	ENSCGOT00000007773
ENSCGOG00000003010	ENSCGOT00000006194
ENSCGOG00000003010	ENSCGOT00000006203
ENSCGOG00000003010	ENSCGOT00000006211
ENSCGOG00000003011	ENSCGOT00000006185
ENSCGOG00000003012	ENSCGOT00000006190
ENSCGOG00000003013	ENSCGOT00000006189
ENSCGOG00000003014	ENSCGOT00000006224
ENSCGOG00000003015	ENSCGOT00000006244
ENSCGOG00000003015	ENSCGOT00000006248
ENSCGOG00000003016	ENSCGOT00000006200
ENSCGOG00000003017	ENSCGOT00000006226
ENSCGOG00000003018	ENSCGOT00000006204
ENSCGOG00000003019	ENSCGOT00000006210
ENSCGOG00000003020	ENSCGOT00000006212
ENSCGOG00000003021	ENSCGOT00000006213
ENSCGOG00000003022	ENSCGOT00000006219
ENSCGOG00000003023	ENSCGOT00000006214
ENSCGOG00000003024	ENSCGOT00000006223
ENSCGOG00000003025	ENSCGOT00000006217
ENSCGOG00000003026	ENSCGOT00000006227
ENSCGOG00000003027	ENSCGOT00000006231
ENSCGOG00000003028	ENSCGOT00000006230
ENSCGOG00000003029	ENSCGOT00000006229
ENSCGOG00000003030	ENSCGOT00000006251
ENSCGOG00000003030	ENSCGOT00000006254
ENSCGOG00000003031	ENSCGOT00000006232
ENSCGOG00000003031	ENSCGOT00000006233
ENSCGOG00000003032	ENSCGOT00000006235
